LANGUAGE,COUNTRY_NAME,ISLAND_NAME,SOVEREIGN,Glottocode,Comment,Source
Boeng,Indonesia,,Indonesia,boan1244,
BOHUTU,,Papua New Guinea,,buhu1237,
BOIANAKI(GALAVI),,Papua New Guinea,,ghay1237,Glottolog languoid with closely matching name and coordinate within polygons
BOIKEN,,Papua New Guinea,,boik1241,
BOIKEN Coastal A,,Papua New Guinea,,boik1241,
BOIKEN Coastal B,,Papua New Guinea,,boik1241,
BOIKEN Island,,,,boik1241,
Bok P.,,,,bokp1241,"Mapped based on matching name, classification info and closeness to neighboring dialect 'Nibong'"
BOKANAKI(GALAVI),,Papua New Guinea,,ghay1237,
Bokondini,Indonesia,,,west2596,
Boku,,Papua New Guinea,,boku1237,
BOLA,,Papua New Guinea,,bola1250,Glottolog languoid with matching name and matching country (infered from island name)
BOLA'ANG - MONGONDOW,Indonesia,,Sulawesi,mong1342,Glottolog languoid with closely matching name and coordinate within polygons
Bolang Itang,Indonesia,,Sulawesi,bola1251,
BOLANGO,Indonesia,,Sulawesi,bola1252,Glottolog languoid with matching name and matching country
BOLANO,Indonesia,,Sulawesi,boan1243,Glottolog languoid with closely matching name and coordinate within polygons
BOLINAO,Philippines,,Philippines,boli1256,Glottolog languoid with matching name and matching country
BOM,,Papua New Guinea,,anja1238,
Bonahol,,Papua New Guinea,,bona1254,
Bonarua,,Papua New Guinea,,bona1252,
BONERIF,Indonesia,,,bone1255,Glottolog languoid with matching name and matching country
BONGO,Indonesia,,,bong1287,Glottolog languoid with closely matching name and coordinate within polygons
BONGU,,Papua New Guinea,,bong1291,Glottolog languoid with matching name and matching country (infered from island name)
BONKIMAN,,Papua New Guinea,,bonk1244,Glottolog languoid with matching name and matching country (infered from island name)
BONTOK,Philippines,,Philippines,bont1247,Glottolog languoid with matching name and matching country
BORAI,Indonesia,,,hata1243,
Border,,Papua New Guinea,,bord1247,
Borebo,,Papua New Guinea,,bore1246,Glottolog languoid with matching name and matching country (infered from island name)
Borgos,,Papua New Guinea,,bong1290,
Boro,,Papua New Guinea,,boro1278,
BOSILEWA,,Papua New Guinea,,bose1237,Glottolog languoid with closely matching name and coordinate within polygons
BOSMAN,,Papua New Guinea,,bosn1248,
BOTOLAN,Philippines,,Philippines,boto1242,Glottolog languoid with closely matching name and coordinate within polygons
Botteng-Tappalang,Indonesia,,Sulawesi,ulum1237,
BOUYE,,Papua New Guinea,,bouy1241,Glottolog languoid with matching name and coordinate within polygons
BRAGAT,,Papua New Guinea,,brag1240,Glottolog languoid with matching name and matching country (infered from island name)
Braiakaulung,Australia,,Australia,gana1278,
BRAO,Lao People's Democratic Republic,,Laos,lave1249,Glottolog languoid with matching name and matching country
BRAT,Indonesia,,,maib1239,
Brat,Indonesia,,,maib1239,
BRAT Yak,Indonesia,,,maib1239,
BRERI,,Papua New Guinea,,brer1240,Glottolog languoid with matching name and matching country (infered from island name)
BRU,Lao People's Democratic Republic,,Laos,east2332,
Bruit,Indonesia,,Borneo,brui1237,Glottolog languoid with matching name and coordinate within polygons
Brunei Malay,,,,brun1243,
Buaga,,Papua New Guinea,,buag1237,
BUGIS,,,,bugi1244,
BUGIS,Indonesia,,Sulawesi,bugi1245,
BUGIS Campaiagian,Indonesia,,Sulawesi,camp1262,
BUGIS Luwu,Indonesia,,Sulawesi,luwu1237,
BUGIS Luwu Wajo Palakka,Indonesia,,Sulawesi,wajo1237,
"BUGIS, KAILI Palu, MANDAR",Indonesia,,Sulawesi,,
BUGOTO,,Solomon Islands,,bugh1239,Glottolog languoid with closely matching name and coordinate within polygons
BUGOTU,,Solomon Islands,,bugh1239,Glottolog languoid with closely matching name and coordinate within polygons
BUHID,Philippines,,Philippines,buhi1245,Glottolog languoid with matching name and matching country
BUIN,,Papua New Guinea,,buin1248,Glottolog languoid with matching name and coordinate within polygons
BUKAR SADONG,Indonesia,,Borneo,buka1259,Glottolog languoid with matching name and coordinate within polygons
Bukar Sadong p.,Indonesia,,Borneo,buka1257,
BUKAT,,,,buka1261,
BUKAWAC,,Papua New Guinea,,buga1250,Glottolog languoid with closely matching name and coordinate within polygons
BUKITAN p.,,,,buki1248,
BUKITAN P. Batu,Indonesia,,Borneo,buki1248,Mapped based on matching language name Bukitan and closeness to other dialects
BUKITAN P. Busang,,,,puna1269,Matching dialect name of Glottolog's Bukitan language
BUKITAN Ukit,Indonesia,,Borneo,ukit1237,Matching Glottolog language name in the Bukat-Ukit-Beketan-Lugat-Lisum subgroup
Bulalakao,Philippines,,Philippines,bula1256,
BULGEBI,,Papua New Guinea,,bulg1265,Glottolog languoid with matching name and matching country (infered from island name)
BULI,Indonesia,,Indonesia,buli1255,
BUN,,Papua New Guinea,,bunn1240,Glottolog languoid with matching name and matching country (infered from island name)
BUNABA,Australia,,Australia,buna1275,Glottolog languoid with matching name and matching country
BUNABUN,,Papua New Guinea,,brem1238,
BUNAK,Timor-Leste,,East Timor,buna1278,Glottolog languoid with matching name and matching country
BUNAMA,,Papua New Guinea,,buna1276,Glottolog languoid with matching name and matching country (infered from island name)
BUNGAIN,,Papua New Guinea,,bung1270,Glottolog languoid with matching name and matching country (infered from island name)
BUNGANDIDJ,Australia,,Australia,warr1256,
BUNGKU,Indonesia,,Sulawesi,bung1269,Glottolog languoid with matching name and matching country
BUNGKU Rumbia,Indonesia,,Sulawesi,rumb1240,
Buniabura,,Papua New Guinea,,buni1247,
BUNUN_Central,Taiwan,,Taiwan,cent2105,
BUNUN_Northern,Taiwan,,Taiwan,nort2902,
BUNUN_Southern,Taiwan,,Taiwan,sout2930,
BUNUN_Takopulan,Taiwan,,Taiwan,tako1237,
Bunwurung,Australia,,Australia,boon1243,
BUOL,Indonesia,,Sulawesi,buol1237,Glottolog languoid with matching name and matching country
Burarran Family,Australia,,Australia,bure1238,
BURMBAR,,Vanuatu,,burm1263,Glottolog languoid with matching name and matching country (infered from island name)
BURMESE,Myanmar,,,tavo1242,
Burui,,Papua New Guinea,,buru1309,Glottolog languoid with matching name and matching country (infered from island name)
BURUM,,Papua New Guinea,,buru1306,Glottolog languoid with closely matching name and coordinate within polygons
BURUSU,,,,buru1304,Glottolog languoid with matching name and coordinate within polygons
BUSA,,Papua New Guinea,,odia1239,
BUSANG Mahakam Busang,Indonesia,,Borneo,maha1298,
Bush Mekeo,,Papua New Guinea,,meke1243,Glottolog languoid with closely matching name and coordinate within polygons
Busilmin,,Papua New Guinea,,tifa1245,
BUTAM,,Papua New Guinea,,buta1242,Glottolog languoid with matching name and matching country (infered from island name)
BUTMAS TUR,,,,butm1237,
Buton,,,,buto1237,"According to Wikipedia the 'first groups to settle on Obi Island were the Buton' and the Atlas legend specifies Buton as Sulawesi language"
BUTON,Indonesia,,Sulawesi,buto1237,
Buton,Indonesia,,Indonesia,buto1237,
BUTUANON,Philippines,,Philippines,butu1244,Glottolog languoid with matching name and matching country
BWAIDOKA,,Papua New Guinea,,bwai1242,Glottolog languoid with matching name and matching country (infered from island name)
Bwato,,,,bwat1240,
CAAC,,New Caledonia,,caac1237,Glottolog languoid with matching name and matching country (infered from island name)
CAOLAN,Cambodia,,Kampuchea,caol1238,
CAOLAN,Vietnam,,Vietnam,caol1238,
CASIGURAN DUMAGAT,Philippines,,Philippines,casi1235,
CEBUANO,Philippines,,Philippines,cebu1242,Glottolog languoid with matching name and matching country
CEMUHI,,New Caledonia,,cemu1238,Glottolog languoid with closely matching name and coordinate within polygons
Central,,Papua New Guinea,,fuyu1242,"A dialect of FUYUGE in the Atlas, right at the location where Glottolog marks Fuyug"
Central AIRO-SUMAGHAGHE,Indonesia,,,asue1235,
Central ALUNE,Indonesia,,Indonesia,alun1238,Dialect matched with Glottolog language based on name
CENTRAL ASMAT,Indonesia,,,cent2117,Glottolog languoid with matching name and matching country
Central BOIKEN A,,Papua New Guinea,,cent2125,
Central BOIKEN B,,Papua New Guinea,,cent2125,
Central Family,,Papua New Guinea,,sina1266,
Central Family,,,,sina1266,
Central FORE,,Papua New Guinea,,nort2922,
Central IRIA,Indonesia,,,kamb1302,
Central Kamora,Indonesia,,,asma1256,
Central KANUM,Indonesia,,,kanu1280,
Central KOMBA,,Papua New Guinea,,cent2112,Glottolog languoid with matching name and coordinate within polygons
Central KOMBIO,,Papua New Guinea,,komb1272,
Central KUNIMAIPA,,Papua New Guinea,,kuni1267,Dialect matched with Glottolog language based on name
Central MOUNTAIN KOIARI,,Papua New Guinea,,moun1252,
Central RUAT,,Papua New Guinea,,wusy1241,
Central TAIBORA,,Papua New Guinea,,nort2920,Typo transcribing TAIRORA in the Atlas; mapped to North Tairora because this is the language with Ruhlen and WALS name Tairora
Central TANAHMERAH,Indonesia,,,tana1288,
Central TATMUL,,Papua New Guinea,,,
Central TIGAK,,Papua New Guinea,,cent2064,Glottolog languoid with matching name and coordinate within polygons
Central TIMBE,,Papua New Guinea,,cent2113,
CHAM,Cambodia,,Kampuchea,west2650,
CHAM,China,,China,tsat1238,
CHAM,Lao People's Democratic Republic,,Laos,east2563,
CHAMBRI,,Papua New Guinea,,cham1313,Glottolog languoid with matching name and matching country (infered from island name)
CHAMORRO,,,,cham1312,
CHAMORRO,,Northern Mariana Islands,,cham1312,Glottolog languoid with matching name and matching country (infered from island name)
CHAMORRO,,Guam,,cham1312,Glottolog languoid with matching name and matching country (infered from island name)
CHANGRIWA,,Papua New Guinea,,chan1319,Glottolog languoid with matching name and matching country (infered from island name)
CHAVACANO,Philippines,,Philippines,chav1241,Glottolog languoid with matching name and matching country
CHE' WONG,Malaysia,,Malaysia,chew1245,
CHE' WONG/E,Malaysia,,Malaysia,chew1245,
CHE' WONG/W,Malaysia,,Malaysia,chew1245,
CHENAPIAN,,Papua New Guinea,,chen1259,Glottolog languoid with matching name and matching country (infered from island name)
Chimbian,,Papua New Guinea,,buru1309,
CHINESE,China,,China,midd1354,
CHINESE,Lao People's Democratic Republic,,Laos,midd1354,
CHINESE,Taiwan,,Taiwan,midd1354,
Chirima,,Papua New Guinea,,fuyu1242,
CHONG,Lao People's Democratic Republic,,Laos,chon1284,
CHRU,Lao People's Democratic Republic,,Laos,chru1239,Glottolog languoid with matching name and coordinate within polygons
Chuave,,Papua New Guinea,,chua1250,Glottolog languoid with matching name and matching country (infered from island name)
CHUAVR Elimbari,,Papua New Guinea,,elim1239,
CITAK ASMAT,Indonesia,,,cita1246,Glottolog languoid with matching name and coordinate within polygons
CNETRAL MAEWO,,Vanuatu,,cent2058,Glottolog languoid with closely matching name and coordinate within polygons
Coastal Kadazan Southern sd.,,,,coas1294,
Coaster Kiwai,,Papua New Guinea,,sout2949,
COTABATO MANOBO,Philippines,,Philippines,cota1241,Glottolog languoid with matching name and matching country
CUA,Lao People's Democratic Republic,,Laos,cuaa1241,Glottolog languoid with matching name and coordinate within polygons
CUHU-SAMANE,,Papua New Guinea,,guhu1244,Glottolog languoid with closely matching name and coordinate within polygons
DABRA,Indonesia,,,tawo1244,
DAGA,,Papua New Guinea,,daga1275,Glottolog languoid with matching name and matching country (infered from island name)
Dagan Family,,Papua New Guinea,,daga1274,
Dagenava,,Papua New Guinea,,dage1244,
DAHATING,,Papua New Guinea,,gwap1238,Glottolog languoid with matching name and coordinate within polygons
Dahuni,,Papua New Guinea,,dahu1238,
DAI,Indonesia,,Indonesia,,
DAKAKA,,Vanuatu,,daka1243,Glottolog languoid with matching name and matching country (infered from island name)
Dalat,Indonesia,,Borneo,dala1239,
Dalit sd. PALUAN p.,,,,dali1243,
Daly Family,Australia,,Australia,west2434,
Damal,Indonesia,,,dama1272,Glottolog languoid with matching name and matching country
DAMAR/N DAMAR,Timor-Leste,,East Timor,west2548,
DAMAR/S DAMAR,Timor-Leste,,East Timor,east2472,
DAMPELASA,Indonesia,,Sulawesi,damp1237,Glottolog languoid with closely matching name and coordinate within polygons
DANARU,,Papua New Guinea,,dana1254,Glottolog languoid with matching name and matching country (infered from island name)
DANGAL,,Papua New Guinea,,dang1263,
Danu,,Papua New Guinea,,danu1250,
DARAMBAL,Australia,,Australia,dhar1248,
Daranto,Indonesia,,,beri1254,
Daravo,,Papua New Guinea,,dara1252,
Daru Kiwai,,Papua New Guinea,,daru1245,
Daru Kiwai,,,,daru1245,
Daui,,Papua New Guinea,,daui1237,
Daupka,,Papua New Guinea,,daup1249,Glottolog languoid with matching name and coordinate within polygons
DAVAWENO1,Philippines,,Philippines,dava1245,Glottolog languoid with closely matching name and coordinate within polygons
DAWAWA,,Papua New Guinea,,dawa1242,Glottolog languoid with matching name and matching country (infered from island name)
DEAR,,Papua New Guinea,,dera1245,
DEGENAN,,Papua New Guinea,,dege1247,Glottolog languoid with matching name and matching country (infered from island name)
DEHU,,New Caledonia,,dehu1237,Glottolog languoid with matching name and matching country (infered from island name)
Delena,,Papua New Guinea,,roro1238,
Deli,Indonesia,,Indonesia,,
DEM,,,,,
DEMTA,Indonesia,,,demt1241,Glottolog languoid with matching name and matching country
Dennatu,,Papua New Guinea,,,
Derebai,,Papua New Guinea,,dere1243,Glottolog languoid with matching name and matching country (infered from island name)
DHANGGAGARLI,Australia,,Australia,darl1243,
DHARAWAL,Australia,,Australia,thur1254,
DHUDUROA,Australia,,Australia,dhud1236,Glottolog languoid with closely matching name and coordinate within polygons
DHURGA,Australia,,Australia,dhur1239,Glottolog languoid with matching name and matching country
Diauwereke,,Papua New Guinea,,folo1238,
DIBABAWON,Philippines,,Philippines,diba1242,Glottolog languoid with closely matching name and coordinate within polygons
Didigaru,,Papua New Guinea,,didi1260,
Dilava,,Papua New Guinea,,fuyu1242,
Dili Tetun,Timor-Leste,,East Timor,tetu1246,
DIMIR,,Papua New Guinea,,maru1253,
DIODIO,,Papua New Guinea,,diod1237,Glottolog languoid with matching name and matching country (infered from island name)
Diomoni,,Papua New Guinea,,suau1242,
DIRARI,Australia,,Australia,dira1238,Glottolog languoid with matching name and coordinate within polygons
DIXON REFE,,Vanuatu,,dixo1238,Glottolog languoid with closely matching name and coordinate within polygons
DIYARI,Australia,,Australia,dier1241,
DJANGUN / MULURIDYI,Australia,,Australia,mulu1243 djan1238,
DJAWI,Australia,,Australia,,"Polygon encircles Augustus Island while Glottolog coordinate is on Sunday Island. Sunday Island and a few other islands in the Buccaneer archipelago are correct (Bowern 2012) but Augustus Island, a bit too far to the east, is not correct. It is now uninhabited but was inhabited by Worora [wro] until 1950. The W&H L023 map indeed does not show Djawi on Augustus island, so difficult to see how the association appeared. Thus the Polygon should either be attached to Worora [wra] or removed."
